id,uniqueid,pid,datetime,trial_id,which_item,resp,correct,rt,age,gender,race,income,employed,edu,dad_edu,mom_edu,confidence,puzzles,prev_test,max_trials
157,j582856,46845,1662502753741,18,19,8,0,11844,19,Female,White,0-5000,No,SomeColl,TechSchool,TechSchool,10,Yes,No,36
157,j582856,46845,1662502783323,19,20,2,0,29582,19,Female,White,0-5000,No,SomeColl,TechSchool,TechSchool,10,Yes,No,36
157,j582856,46845,1662502828760,20,21,8,1,45437,19,Female,White,0-5000,No,SomeColl,TechSchool,TechSchool,10,Yes,No,36
157,j582856,46845,1662502866414,21,22,1,0,37653,19,Female,White,0-5000,No,SomeColl,TechSchool,TechSchool,10,Yes,No,36
157,j582856,46845,1662502930704,22,23,5,0,64290,19,Female,White,0-5000,No,SomeColl,TechSchool,TechSchool,10,Yes,No,36
157,j582856,46845,1662503004899,23,24,2,0,74195,19,Female,White,0-5000,No,SomeColl,TechSchool,TechSchool,10,Yes,No,36
157,j582856,46845,1662503030113,24,25,2,0,25214,19,Female,White,0-5000,No,SomeColl,TechSchool,TechSchool,10,Yes,No,36
157,j582856,46845,1662503060563,25,26,2,1,30450,19,Female,White,0-5000,No,SomeColl,TechSchool,TechSchool,10,Yes,No,36
157,j582856,46845,1662503088510,26,27,3,0,27947,19,Female,White,0-5000,No,SomeColl,TechSchool,TechSchool,10,Yes,No,36
157,j582856,46845,1662503109356,27,28,8,0,20846,19,Female,White,0-5000,No,SomeColl,TechSchool,TechSchool,10,Yes,No,36
157,j582856,46845,1662503123048,28,29,6,1,13691,19,Female,White,0-5000,No,SomeColl,TechSchool,TechSchool,10,Yes,No,36
157,j582856,46845,1662503146780,29,30,3,0,23732,19,Female,White,0-5000,No,SomeColl,TechSchool,TechSchool,10,Yes,No,36
157,j582856,46845,1662503309008,30,31,4,1,162228,19,Female,White,0-5000,No,SomeColl,TechSchool,TechSchool,10,Yes,No,36
157,j582856,46845,1662503340184,31,32,7,0,31176,19,Female,White,0-5000,No,SomeColl,TechSchool,TechSchool,10,Yes,No,36
157,j582856,46845,1662503356728,32,33,5,1,16544,19,Female,White,0-5000,No,SomeColl,TechSchool,TechSchool,10,Yes,No,36
157,j582856,46845,1662503373901,33,34,8,0,17172,19,Female,White,0-5000,No,SomeColl,TechSchool,TechSchool,10,Yes,No,36
157,j582856,46845,1662503392823,34,35,4,0,18922,19,Female,White,0-5000,No,SomeColl,TechSchool,TechSchool,10,Yes,No,36
157,j582856,46845,1662503412349,35,36,5,0,19525,19,Female,White,0-5000,No,SomeColl,TechSchool,TechSchool,10,Yes,No,36
158,k332929,63581,1662502381921,0,1,5,1,27988,44,Male,White,50000-74999,Yes,SomeColl,GradHS,BachelorDegree,13,No,No,36
158,k332929,63581,1662502425390,1,2,4,0,43469,44,Male,White,50000-74999,Yes,SomeColl,GradHS,BachelorDegree,13,No,No,36
158,k332929,63581,1662502446720,2,3,7,1,21330,44,Male,White,50000-74999,Yes,SomeColl,GradHS,BachelorDegree,13,No,No,36
158,k332929,63581,1662502464166,3,4,4,1,17446,44,Male,White,50000-74999,Yes,SomeColl,GradHS,BachelorDegree,13,No,No,36
158,k332929,63581,1662502485349,4,5,3,1,21182,44,Male,White,50000-74999,Yes,SomeColl,GradHS,BachelorDegree,13,No,No,36
158,k332929,63581,1662502505466,5,6,1,1,20116,44,Male,White,50000-74999,Yes,SomeColl,GradHS,BachelorDegree,13,No,No,36
158,k332929,63581,1662502584570,6,7,1,0,79104,44,Male,White,50000-74999,Yes,SomeColl,GradHS,BachelorDegree,13,No,No,36
158,k332929,63581,1662502630713,7,8,1,1,46143,44,Male,White,50000-74999,Yes,SomeColl,GradHS,BachelorDegree,13,No,No,36
158,k332929,63581,1662502665881,8,9,7,0,35167,44,Male,White,50000-74999,Yes,SomeColl,GradHS,BachelorDegree,13,No,No,36
158,k332929,63581,1662502730506,9,10,5,0,64625,44,Male,White,50000-74999,Yes,SomeColl,GradHS,BachelorDegree,13,No,No,36
158,k332929,63581,1662502795660,10,11,4,0,65154,44,Male,White,50000-74999,Yes,SomeColl,GradHS,BachelorDegree,13,No,No,36
158,k332929,63581,1662502847443,11,12,3,0,51783,44,Male,White,50000-74999,Yes,SomeColl,GradHS,BachelorDegree,13,No,No,36
158,k332929,63581,1662502889463,12,13,6,0,42020,44,Male,White,50000-74999,Yes,SomeColl,GradHS,BachelorDegree,13,No,No,36
158,k332929,63581,1662502919607,13,14,4,0,30144,44,Male,White,50000-74999,Yes,SomeColl,GradHS,BachelorDegree,13,No,No,36
158,k332929,63581,1662502957872,14,15,2,1,38265,44,Male,White,50000-74999,Yes,SomeColl,GradHS,BachelorDegree,13,No,No,36
158,k332929,63581,1662502997512,15,16,4,1,39640,44,Male,White,50000-74999,Yes,SomeColl,GradHS,BachelorDegree,13,No,No,36
158,k332929,63581,1662503028750,16,17,6,1,31238,44,Male,White,50000-74999,Yes,SomeColl,GradHS,BachelorDegree,13,No,No,36
158,k332929,63581,1662503050905,17,18,4,0,22155,44,Male,White,50000-74999,Yes,SomeColl,GradHS,BachelorDegree,13,No,No,36
158,k332929,63581,1662503081985,18,19,6,0,31079,44,Male,White,50000-74999,Yes,SomeColl,GradHS,BachelorDegree,13,No,No,36
158,k332929,63581,1662503164098,19,20,2,0,82113,44,Male,White,50000-74999,Yes,SomeColl,GradHS,BachelorDegree,13,No,No,36
158,k332929,63581,1662503214150,20,21,1,0,50052,44,Male,White,50000-74999,Yes,SomeColl,GradHS,BachelorDegree,13,No,No,36
158,k332929,63581,1662503251945,21,22,6,0,37795,44,Male,White,50000-74999,Yes,SomeColl,GradHS,BachelorDegree,13,No,No,36
158,k332929,63581,1662503276069,22,23,6,1,24124,44,Male,White,50000-74999,Yes,SomeColl,GradHS,BachelorDegree,13,No,No,36
158,k332929,63581,1662503337027,23,24,8,0,60958,44,Male,White,50000-74999,Yes,SomeColl,GradHS,BachelorDegree,13,No,No,36
158,k332929,63581,1662503356763,24,25,6,0,19736,44,Male,White,50000-74999,Yes,SomeColl,GradHS,BachelorDegree,13,No,No,36
158,k332929,63581,1662503384862,25,26,5,0,28099,44,Male,White,50000-74999,Yes,SomeColl,GradHS,BachelorDegree,13,No,No,36
158,k332929,63581,1662503406790,26,27,4,0,21928,44,Male,White,50000-74999,Yes,SomeColl,GradHS,BachelorDegree,13,No,No,36
158,k332929,63581,1662503443269,27,28,7,0,36479,44,Male,White,50000-74999,Yes,SomeColl,GradHS,BachelorDegree,13,No,No,36
158,k332929,63581,1662503463235,28,29,3,0,19966,44,Male,White,50000-74999,Yes,SomeColl,GradHS,BachelorDegree,13,No,No,36
158,k332929,63581,1662503494163,29,30,3,0,30928,44,Male,White,50000-74999,Yes,SomeColl,GradHS,BachelorDegree,13,No,No,36
158,k332929,63581,1662503541185,30,31,4,1,47022,44,Male,White,50000-74999,Yes,SomeColl,GradHS,BachelorDegree,13,No,No,36
158,k332929,63581,1662503600800,31,32,1,0,59615,44,Male,White,50000-74999,Yes,SomeColl,GradHS,BachelorDegree,13,No,No,36
158,k332929,63581,1662503694353,32,33,8,0,93553,44,Male,White,50000-74999,Yes,SomeColl,GradHS,BachelorDegree,13,No,No,36
158,k332929,63581,1662503729033,33,34,3,0,34680,44,Male,White,50000-74999,Yes,SomeColl,GradHS,BachelorDegree,13,No,No,36
158,k332929,63581,1662503777325,34,35,1,0,48292,44,Male,White,50000-74999,Yes,SomeColl,GradHS,BachelorDegree,13,No,No,36
158,k332929,63581,1662503791560,35,36,2,1,14235,44,Male,White,50000-74999,Yes,SomeColl,GradHS,BachelorDegree,13,No,No,36
159,i802698,537964,1662502360505,0,1,5,1,17307,38,Male,White,25000-34999,Yes,BachelorDegree,GradHS,BachelorDegree,25,Yes,No,36
159,i802698,537964,1662502374996,1,2,1,1,14491,38,Male,White,25000-34999,Yes,BachelorDegree,GradHS,BachelorDegree,25,Yes,No,36
159,i802698,537964,1662502385733,2,3,7,1,10737,38,Male,White,25000-34999,Yes,BachelorDegree,GradHS,BachelorDegree,25,Yes,No,36
159,i802698,537964,1662502393788,3,4,4,1,8054,38,Male,White,25000-34999,Yes,BachelorDegree,GradHS,BachelorDegree,25,Yes,No,36
159,i802698,537964,1662502406363,4,5,3,1,12574,38,Male,White,25000-34999,Yes,BachelorDegree,GradHS,BachelorDegree,25,Yes,No,36
159,i802698,537964,1662502413340,5,6,1,1,6977,38,Male,White,25000-34999,Yes,BachelorDegree,GradHS,BachelorDegree,25,Yes,No,36
159,i802698,537964,1662502424279,6,7,6,1,10938,38,Male,White,25000-34999,Yes,BachelorDegree,GradHS,BachelorDegree,25,Yes,No,36
159,i802698,537964,1662502456181,7,8,1,1,31901,38,Male,White,25000-34999,Yes,BachelorDegree,GradHS,BachelorDegree,25,Yes,No,36
159,i802698,537964,1662502462476,8,9,8,1,6295,38,Male,White,25000-34999,Yes,BachelorDegree,GradHS,BachelorDegree,25,Yes,No,36
159,i802698,537964,1662502477427,9,10,4,1,14951,38,Male,White,25000-34999,Yes,BachelorDegree,GradHS,BachelorDegree,25,Yes,No,36
159,i802698,537964,1662502487556,10,11,5,1,10128,38,Male,White,25000-34999,Yes,BachelorDegree,GradHS,BachelorDegree,25,Yes,No,36
159,i802698,537964,1662502494741,11,12,6,1,7185,38,Male,White,25000-34999,Yes,BachelorDegree,GradHS,BachelorDegree,25,Yes,No,36
159,i802698,537964,1662502513329,12,13,2,1,18588,38,Male,White,25000-34999,Yes,BachelorDegree,GradHS,BachelorDegree,25,Yes,No,36
159,i802698,537964,1662502526230,13,14,1,1,12900,38,Male,White,25000-34999,Yes,BachelorDegree,GradHS,BachelorDegree,25,Yes,No,36
159,i802698,537964,1662502545337,14,15,2,1,19107,38,Male,White,25000-34999,Yes,BachelorDegree,GradHS,BachelorDegree,25,Yes,No,36
159,i802698,537964,1662502562685,15,16,4,1,17348,38,Male,White,25000-34999,Yes,BachelorDegree,GradHS,BachelorDegree,25,Yes,No,36
159,i802698,537964,1662502570649,16,17,6,1,7964,38,Male,White,25000-34999,Yes,BachelorDegree,GradHS,BachelorDegree,25,Yes,No,36
159,i802698,537964,1662502582052,17,18,7,1,11403,38,Male,White,25000-34999,Yes,BachelorDegree,GradHS,BachelorDegree,25,Yes,No,36
159,i802698,537964,1662502601824,18,19,3,1,19772,38,Male,White,25000-34999,Yes,BachelorDegree,GradHS,BachelorDegree,25,Yes,No,36
159,i802698,537964,1662502628620,19,20,8,1,26796,38,Male,White,25000-34999,Yes,BachelorDegree,GradHS,BachelorDegree,25,Yes,No,36
159,i802698,537964,1662502666838,20,21,8,1,38217,38,Male,White,25000-34999,Yes,BachelorDegree,GradHS,BachelorDegree,25,Yes,No,36
159,i802698,537964,1662502681151,21,22,7,1,14312,38,Male,White,25000-34999,Yes,BachelorDegree,GradHS,BachelorDegree,25,Yes,No,36
159,i802698,537964,1662502701534,22,23,6,1,20382,38,Male,White,25000-34999,Yes,BachelorDegree,GradHS,BachelorDegree,25,Yes,No,36
159,i802698,537964,1662502725503,23,24,8,0,23969,38,Male,White,25000-34999,Yes,BachelorDegree,GradHS,BachelorDegree,25,Yes,No,36
159,i802698,537964,1662502756799,24,25,7,1,31296,38,Male,White,25000-34999,Yes,BachelorDegree,GradHS,BachelorDegree,25,Yes,No,36
159,i802698,537964,1662502794813,25,26,2,1,38014,38,Male,White,25000-34999,Yes,BachelorDegree,GradHS,BachelorDegree,25,Yes,No,36
159,i802698,537964,1662502832507,26,27,7,1,37693,38,Male,White,25000-34999,Yes,BachelorDegree,GradHS,BachelorDegree,25,Yes,No,36
159,i802698,537964,1662503017434,27,28,3,0,184926,38,Male,White,25000-34999,Yes,BachelorDegree,GradHS,BachelorDegree,25,Yes,No,36
159,i802698,537964,1662503082154,28,29,6,1,64719,38,Male,White,25000-34999,Yes,BachelorDegree,GradHS,BachelorDegree,25,Yes,No,36
159,i802698,537964,1662503144503,29,30,5,1,62349,38,Male,White,25000-34999,Yes,BachelorDegree,GradHS,BachelorDegree,25,Yes,No,36
159,i802698,537964,1662503267820,30,31,4,1,123317,38,Male,White,25000-34999,Yes,BachelorDegree,GradHS,BachelorDegree,25,Yes,No,36
159,i802698,537964,1662503320206,31,32,8,1,52386,38,Male,White,25000-34999,Yes,BachelorDegree,GradHS,BachelorDegree,25,Yes,No,36
159,i802698,537964,1662503357434,32,33,5,1,37228,38,Male,White,25000-34999,Yes,BachelorDegree,GradHS,BachelorDegree,25,Yes,No,36
159,i802698,537964,1662503445595,33,34,4,0,88161,38,Male,White,25000-34999,Yes,BachelorDegree,GradHS,BachelorDegree,25,Yes,No,36
159,i802698,537964,1662503493374,34,35,3,1,47779,38,Male,White,25000-34999,Yes,BachelorDegree,GradHS,BachelorDegree,25,Yes,No,36
159,i802698,537964,1662503636012,35,36,5,0,142638,38,Male,White,25000-34999,Yes,BachelorDegree,GradHS,BachelorDegree,25,Yes,No,36
160,g816656,319640,1662502575510,0,1,3,0,37575,67,Male,White,35000-49999,No,SomeColl,GradHS,GradHS,10,No,Yes,36
160,g816656,319640,1662502590370,1,2,1,1,14860,67,Male,White,35000-49999,No,SomeColl,GradHS,GradHS,10,No,Yes,36
160,g816656,319640,1662502631589,2,3,7,1,41218,67,Male,White,35000-49999,No,SomeColl,GradHS,GradHS,10,No,Yes,36
160,g816656,319640,1662502671803,3,4,4,1,40214,67,Male,White,35000-49999,No,SomeColl,GradHS,GradHS,10,No,Yes,36
160,g816656,319640,1662502688543,4,5,8,0,16740,67,Male,White,35000-49999,No,SomeColl,GradHS,GradHS,10,No,Yes,36
160,g816656,319640,1662502712012,5,6,1,1,23469,67,Male,White,35000-49999,No,SomeColl,GradHS,GradHS,10,No,Yes,36
160,g816656,319640,1662502742875,6,7,5,0,30862,67,Male,White,35000-49999,No,SomeColl,GradHS,GradHS,10,No,Yes,36
160,g816656,319640,1662502779134,7,8,1,1,36259,67,Male,White,35000-49999,No,SomeColl,GradHS,GradHS,10,No,Yes,36
160,g816656,319640,1662502800546,8,9,7,0,21412,67,Male,White,35000-49999,No,SomeColl,GradHS,GradHS,10,No,Yes,36
160,g816656,319640,1662502839258,9,10,8,0,38712,67,Male,White,35000-49999,No,SomeColl,GradHS,GradHS,10,No,Yes,36
160,g816656,319640,1662502867886,10,11,1,0,28628,67,Male,White,35000-49999,No,SomeColl,GradHS,GradHS,10,No,Yes,36
160,g816656,319640,1662502909716,11,12,2,0,41830,67,Male,White,35000-49999,No,SomeColl,GradHS,GradHS,10,No,Yes,36
160,g816656,319640,1662502967631,12,13,2,1,57914,67,Male,White,35000-49999,No,SomeColl,GradHS,GradHS,10,No,Yes,36
160,g816656,319640,1662503007632,13,14,5,0,40000,67,Male,White,35000-49999,No,SomeColl,GradHS,GradHS,10,No,Yes,36
160,g816656,319640,1662503053451,14,15,2,1,45819,67,Male,White,35000-49999,No,SomeColl,GradHS,GradHS,10,No,Yes,36
160,g816656,319640,1662503085608,15,16,7,0,32157,67,Male,White,35000-49999,No,SomeColl,GradHS,GradHS,10,No,Yes,36
160,g816656,319640,1662503105045,16,17,6,1,19437,67,Male,White,35000-49999,No,SomeColl,GradHS,GradHS,10,No,Yes,36
160,g816656,319640,1662503130857,17,18,7,1,25812,67,Male,White,35000-49999,No,SomeColl,GradHS,GradHS,10,No,Yes,36
160,g816656,319640,1662503160393,18,19,3,1,29536,67,Male,White,35000-49999,No,SomeColl,GradHS,GradHS,10,No,Yes,36
160,g816656,319640,1662503195329,19,20,8,1,34935,67,Male,White,35000-49999,No,SomeColl,GradHS,GradHS,10,No,Yes,36
160,g816656,319640,1662503217172,20,21,1,0,21843,67,Male,White,35000-49999,No,SomeColl,GradHS,GradHS,10,No,Yes,36
160,g816656,319640,1662503255508,21,22,6,0,38336,67,Male,White,35000-49999,No,SomeColl,GradHS,GradHS,10,No,Yes,36
160,g816656,319640,1662503284945,22,23,5,0,29437,67,Male,White,35000-49999,No,SomeColl,GradHS,GradHS,10,No,Yes,36
160,g816656,319640,1662503308991,23,24,8,0,24045,67,Male,White,35000-49999,No,SomeColl,GradHS,GradHS,10,No,Yes,36
160,g816656,319640,1662503346637,24,25,7,1,37646,67,Male,White,35000-49999,No,SomeColl,GradHS,GradHS,10,No,Yes,36
160,g816656,319640,1662503369300,25,26,8,0,22663,67,Male,White,35000-49999,No,SomeColl,GradHS,GradHS,10,No,Yes,36
160,g816656,319640,1662503392451,26,27,5,0,23151,67,Male,White,35000-49999,No,SomeColl,GradHS,GradHS,10,No,Yes,36
160,g816656,319640,1662503470031,27,28,2,0,77579,67,Male,White,35000-49999,No,SomeColl,GradHS,GradHS,10,No,Yes,36
160,g816656,319640,1662503515407,28,29,2,0,45376,67,Male,White,35000-49999,No,SomeColl,GradHS,GradHS,10,No,Yes,36
160,g816656,319640,1662503534261,29,30,1,0,18854,67,Male,White,35000-49999,No,SomeColl,GradHS,GradHS,10,No,Yes,36
160,g816656,319640,1662503587261,30,31,3,0,53000,67,Male,White,35000-49999,No,SomeColl,GradHS,GradHS,10,No,Yes,36
160,g816656,319640,1662503608762,31,32,5,0,21501,67,Male,White,35000-49999,No,SomeColl,GradHS,GradHS,10,No,Yes,36
160,g816656,319640,1662503645114,32,33,6,0,36351,67,Male,White,35000-49999,No,SomeColl,GradHS,GradHS,10,No,Yes,36
160,g816656,319640,1662503672255,33,34,8,0,27140,67,Male,White,35000-49999,No,SomeColl,GradHS,GradHS,10,No,Yes,36
160,g816656,319640,1662503741087,34,35,1,0,68832,67,Male,White,35000-49999,No,SomeColl,GradHS,GradHS,10,No,Yes,36
160,g816656,319640,1662503764233,35,36,8,0,23146,67,Male,White,35000-49999,No,SomeColl,GradHS,GradHS,10,No,Yes,36
161,r421797,563978,1662502357124,0,1,2,0,11335,24,Female,White,35000-49999,Yes,BachelorDegree,BachelorDegree,BachelorDegree,18,Yes,No,36
161,r421797,563978,1662502365768,1,2,1,1,8644,24,Female,White,35000-49999,Yes,BachelorDegree,BachelorDegree,BachelorDegree,18,Yes,No,36
161,r421797,563978,1662502373325,2,3,7,1,7556,24,Female,White,35000-49999,Yes,BachelorDegree,BachelorDegree,BachelorDegree,18,Yes,No,36
161,r421797,563978,1662502384950,3,4,7,0,11625,24,Female,White,35000-49999,Yes,BachelorDegree,BachelorDegree,BachelorDegree,18,Yes,No,36
161,r421797,563978,1662502390976,4,5,3,1,6024,24,Female,White,35000-49999,Yes,BachelorDegree,BachelorDegree,BachelorDegree,18,Yes,No,36
161,r421797,563978,1662502396169,5,6,1,1,5193,24,Female,White,35000-49999,Yes,BachelorDegree,BachelorDegree,BachelorDegree,18,Yes,No,36
161,r421797,563978,1662502409527,6,7,6,1,13357,24,Female,White,35000-49999,Yes,BachelorDegree,BachelorDegree,BachelorDegree,18,Yes,No,36
161,r421797,563978,1662502425855,7,8,1,1,16328,24,Female,White,35000-49999,Yes,BachelorDegree,BachelorDegree,BachelorDegree,18,Yes,No,36
161,r421797,563978,1662502430657,8,9,8,1,4802,24,Female,White,35000-49999,Yes,BachelorDegree,BachelorDegree,BachelorDegree,18,Yes,No,36
161,r421797,563978,1662502453274,9,10,2,0,22617,24,Female,White,35000-49999,Yes,BachelorDegree,BachelorDegree,BachelorDegree,18,Yes,No,36
161,r421797,563978,1662502460976,10,11,5,1,7702,24,Female,White,35000-49999,Yes,BachelorDegree,BachelorDegree,BachelorDegree,18,Yes,No,36
161,r421797,563978,1662502467450,11,12,6,1,6473,24,Female,White,35000-49999,Yes,BachelorDegree,BachelorDegree,BachelorDegree,18,Yes,No,36
161,r421797,563978,1662502482658,12,13,1,0,15207,24,Female,White,35000-49999,Yes,BachelorDegree,BachelorDegree,BachelorDegree,18,Yes,No,36
161,r421797,563978,1662502493113,13,14,8,0,10454,24,Female,White,35000-49999,Yes,BachelorDegree,BachelorDegree,BachelorDegree,18,Yes,No,36
161,r421797,563978,1662502504979,14,15,2,1,11866,24,Female,White,35000-49999,Yes,BachelorDegree,BachelorDegree,BachelorDegree,18,Yes,No,36
161,r421797,563978,1662502512902,15,16,4,1,7922,24,Female,White,35000-49999,Yes,BachelorDegree,BachelorDegree,BachelorDegree,18,Yes,No,36
161,r421797,563978,1662502539445,16,17,3,0,26541,24,Female,White,35000-49999,Yes,BachelorDegree,BachelorDegree,BachelorDegree,18,Yes,No,36
161,r421797,563978,1662502548697,17,18,1,0,9251,24,Female,White,35000-49999,Yes,BachelorDegree,BachelorDegree,BachelorDegree,18,Yes,No,36
161,r421797,563978,1662502571201,18,19,7,0,22504,24,Female,White,35000-49999,Yes,BachelorDegree,BachelorDegree,BachelorDegree,18,Yes,No,36
161,r421797,563978,1662502592419,19,20,8,1,21217,24,Female,White,35000-49999,Yes,BachelorDegree,BachelorDegree,BachelorDegree,18,Yes,No,36
161,r421797,563978,1662502619814,20,21,4,0,27395,24,Female,White,35000-49999,Yes,BachelorDegree,BachelorDegree,BachelorDegree,18,Yes,No,36
161,r421797,563978,1662502622881,21,22,4,0,3067,24,Female,White,35000-49999,Yes,BachelorDegree,BachelorDegree,BachelorDegree,18,Yes,No,36
161,r421797,563978,1662502641827,22,23,3,0,18945,24,Female,White,35000-49999,Yes,BachelorDegree,BachelorDegree,BachelorDegree,18,Yes,No,36
161,r421797,563978,1662502656315,23,24,2,0,14488,24,Female,White,35000-49999,Yes,BachelorDegree,BachelorDegree,BachelorDegree,18,Yes,No,36
161,r421797,563978,1662502682615,24,25,4,0,26300,24,Female,White,35000-49999,Yes,BachelorDegree,BachelorDegree,BachelorDegree,18,Yes,No,36
161,r421797,563978,1662502697098,25,26,8,0,14483,24,Female,White,35000-49999,Yes,BachelorDegree,BachelorDegree,BachelorDegree,18,Yes,No,36
161,r421797,563978,1662502723102,26,27,7,1,26003,24,Female,White,35000-49999,Yes,BachelorDegree,BachelorDegree,BachelorDegree,18,Yes,No,36
161,r421797,563978,1662502742730,27,28,2,0,19627,24,Female,White,35000-49999,Yes,BachelorDegree,BachelorDegree,BachelorDegree,18,Yes,No,36
161,r421797,563978,1662502761262,28,29,1,0,18532,24,Female,White,35000-49999,Yes,BachelorDegree,BachelorDegree,BachelorDegree,18,Yes,No,36
161,r421797,563978,1662502784544,29,30,1,0,23282,24,Female,White,35000-49999,Yes,BachelorDegree,BachelorDegree,BachelorDegree,18,Yes,No,36
161,r421797,563978,1662502812148,30,31,5,0,27604,24,Female,White,35000-49999,Yes,BachelorDegree,BachelorDegree,BachelorDegree,18,Yes,No,36
161,r421797,563978,1662502827244,31,32,4,0,15095,24,Female,White,35000-49999,Yes,BachelorDegree,BachelorDegree,BachelorDegree,18,Yes,No,36
161,r421797,563978,1662502864156,32,33,3,0,36912,24,Female,White,35000-49999,Yes,BachelorDegree,BachelorDegree,BachelorDegree,18,Yes,No,36
161,r421797,563978,1662502878369,33,34,5,0,14213,24,Female,White,35000-49999,Yes,BachelorDegree,BachelorDegree,BachelorDegree,18,Yes,No,36
161,r421797,563978,1662502891675,34,35,3,1,13305,24,Female,White,35000-49999,Yes,BachelorDegree,BachelorDegree,BachelorDegree,18,Yes,No,36
161,r421797,563978,1662502907209,35,36,5,0,15534,24,Female,White,35000-49999,Yes,BachelorDegree,BachelorDegree,BachelorDegree,18,Yes,No,36
162,a250655,315538,1662502351891,0,1,5,1,16777,28,Male,White,50000-74999,Yes,SomeColl,TechSchool,BachelorDegree,36,No,Yes,36
162,a250655,315538,1662502363799,1,2,1,1,11908,28,Male,White,50000-74999,Yes,SomeColl,TechSchool,BachelorDegree,36,No,Yes,36
162,a250655,315538,1662502370274,2,3,7,1,6475,28,Male,White,50000-74999,Yes,SomeColl,TechSchool,BachelorDegree,36,No,Yes,36
162,a250655,315538,1662502387026,3,4,4,1,16752,28,Male,White,50000-74999,Yes,SomeColl,TechSchool,BachelorDegree,36,No,Yes,36
162,a250655,315538,1662502395049,4,5,3,1,8022,28,Male,White,50000-74999,Yes,SomeColl,TechSchool,BachelorDegree,36,No,Yes,36
162,a250655,315538,1662502405151,5,6,1,1,10102,28,Male,White,50000-74999,Yes,SomeColl,TechSchool,BachelorDegree,36,No,Yes,36
162,a250655,315538,1662502417441,6,7,6,1,12290,28,Male,White,50000-74999,Yes,SomeColl,TechSchool,BachelorDegree,36,No,Yes,36
162,a250655,315538,1662502452035,7,8,1,1,34594,28,Male,White,50000-74999,Yes,SomeColl,TechSchool,BachelorDegree,36,No,Yes,36
162,a250655,315538,1662502461854,8,9,8,1,9819,28,Male,White,50000-74999,Yes,SomeColl,TechSchool,BachelorDegree,36,No,Yes,36
162,a250655,315538,1662502470229,9,10,4,1,8375,28,Male,White,50000-74999,Yes,SomeColl,TechSchool,BachelorDegree,36,No,Yes,36
162,a250655,315538,1662502476433,10,11,5,1,6204,28,Male,White,50000-74999,Yes,SomeColl,TechSchool,BachelorDegree,36,No,Yes,36
162,a250655,315538,1662502514850,11,12,6,1,38417,28,Male,White,50000-74999,Yes,SomeColl,TechSchool,BachelorDegree,36,No,Yes,36
162,a250655,315538,1662502545796,12,13,2,1,30946,28,Male,White,50000-74999,Yes,SomeColl,TechSchool,BachelorDegree,36,No,Yes,36
162,a250655,315538,1662502562523,13,14,1,1,16726,28,Male,White,50000-74999,Yes,SomeColl,TechSchool,BachelorDegree,36,No,Yes,36
162,a250655,315538,1662502585404,14,15,2,1,22881,28,Male,White,50000-74999,Yes,SomeColl,TechSchool,BachelorDegree,36,No,Yes,36
162,a250655,315538,1662502603594,15,16,4,1,18190,28,Male,White,50000-74999,Yes,SomeColl,TechSchool,BachelorDegree,36,No,Yes,36
162,a250655,315538,1662502613078,16,17,6,1,9484,28,Male,White,50000-74999,Yes,SomeColl,TechSchool,BachelorDegree,36,No,Yes,36
162,a250655,315538,1662502620569,17,18,7,1,7491,28,Male,White,50000-74999,Yes,SomeColl,TechSchool,BachelorDegree,36,No,Yes,36
162,a250655,315538,1662502626221,18,19,3,1,5652,28,Male,White,50000-74999,Yes,SomeColl,TechSchool,BachelorDegree,36,No,Yes,36
162,a250655,315538,1662502715123,19,20,8,1,88902,28,Male,White,50000-74999,Yes,SomeColl,TechSchool,BachelorDegree,36,No,Yes,36
162,a250655,315538,1662502719792,20,21,8,1,4669,28,Male,White,50000-74999,Yes,SomeColl,TechSchool,BachelorDegree,36,No,Yes,36
162,a250655,315538,1662502733708,21,22,7,1,13916,28,Male,White,50000-74999,Yes,SomeColl,TechSchool,BachelorDegree,36,No,Yes,36
162,a250655,315538,1662502749011,22,23,6,1,15303,28,Male,White,50000-74999,Yes,SomeColl,TechSchool,BachelorDegree,36,No,Yes,36
162,a250655,315538,1662502785157,23,24,2,0,36146,28,Male,White,50000-74999,Yes,SomeColl,TechSchool,BachelorDegree,36,No,Yes,36
162,a250655,315538,1662502792105,24,25,4,0,6948,28,Male,White,50000-74999,Yes,SomeColl,TechSchool,BachelorDegree,36,No,Yes,36
162,a250655,315538,1662502809656,25,26,2,1,17551,28,Male,White,50000-74999,Yes,SomeColl,TechSchool,BachelorDegree,36,No,Yes,36
162,a250655,315538,1662502813940,26,27,7,1,4284,28,Male,White,50000-74999,Yes,SomeColl,TechSchool,BachelorDegree,36,No,Yes,36
162,a250655,315538,1662502954816,27,28,2,0,140876,28,Male,White,50000-74999,Yes,SomeColl,TechSchool,BachelorDegree,36,No,Yes,36
162,a250655,315538,1662502961861,28,29,6,1,7045,28,Male,White,50000-74999,Yes,SomeColl,TechSchool,BachelorDegree,36,No,Yes,36
162,a250655,315538,1662502974967,29,30,3,0,13106,28,Male,White,50000-74999,Yes,SomeColl,TechSchool,BachelorDegree,36,No,Yes,36
162,a250655,315538,1662502987326,30,31,4,1,12359,28,Male,White,50000-74999,Yes,SomeColl,TechSchool,BachelorDegree,36,No,Yes,36
